node,page_rank,betweenness,closeness,indegree,outdegree
media/libvorbis/lib/books/coupled/res_books_51,1.442,0.5,1.647,1,1
dom/ipc/StructuredCloneData,2.061,39397.643,1.648,11,14
dom/mobileconnection/MobileNetworkInfo,1.193,0.0,1.648,0,12
media/libopus/silk/NLSF_del_dec_quant,1.257,0.0,1.647,1,6
mfbt/tests/TestTuple,1.193,0.0,1.648,0,5
accessible/xpcom/xpcAccessibleTextRange,1.294,36.812,1.648,2,19
media/webrtc/trunk/webrtc/common_audio/signal_processing/copy_set_operations,5.354,4.488,1.647,23,1
extensions/spellcheck/hunspell/glue/mozHunspellDirProvider,1.383,515.118,1.648,2,12
gdk-pixbuf/gdk-pixbuf,1.193,0.0,0.436,0,0
dom/xslt/xpath/txXPathNode,5.084,79945.355,1.648,34,12
mozilla/net/PRtspChannelParent,1.193,0.0,0.436,0,0
build/stlport/stlport/stl/_stlport_version,100.676,0.0,1.647,3,0
media/libvpx/vp8/encoder/encodemb,1.602,18496.5,1.647,8,17
extensions/universalchardet/src/xpcom/nsUniversalCharDetDll,1.367,3.381,1.647,2,1
python/mozbuild/mozbuild/test/backend/data/exports-generated/foo,1.193,0.0,0.436,0,0
dom/bluetooth/common/webapi/BluetoothGattCharacteristic,1.305,5545.388,1.648,1,20
toolkit/components/protobuf/src/google/protobuf/io/gzip_stream,1.221,41.36,1.647,1,3
security/nss/lib/softoken/legacydb/keydbi,1.646,732.54,1.647,5,6
media/webrtc/trunk/webrtc/modules/video_coding/main/source/inter_frame_delay,1.716,0.0,1.648,2,3
net/third_party/nss/ssl/sslproto,1.193,0.0,0.436,0,0
media/webrtc/trunk/webrtc/modules/audio_coding/main/test/TwoWayCommunication,1.311,28.097,1.648,2,18
mozilla/dom/SocketCommonBinding,1.193,0.0,0.436,0,0
netwerk/wifi/win_wifiScanner,1.611,3.0,1.648,3,7
modules/freetype2/src/autofit/afpic,1.893,0.924,1.647,7,6
gfx/angle/src/libANGLE/renderer/d3d/d3d11/shaders/compiled/passthroughrg2dui11ps,1.211,0.0,1.647,1,0
nsIVariant,1.193,0.0,0.436,0,0
mozilla/ipc/FileDescriptorUtils,1.193,0.0,0.436,0,0
media/libtheora/lib/arm/armstate,1.193,0.0,1.647,0,1
security/nss/lib/ckfw/capi/staticobj,1.3,0.5,1.647,1,4
gfx/skia/skia/include/effects/SkMagnifierImageFilter,1.248,18.497,1.647,3,16
accessible/xpcom/xpcAccessibleValue,1.767,8.161,1.648,7,5
widget/windows/nsAppShell,1.823,240546.495,1.648,9,33
media/webrtc/trunk/webrtc/modules/audio_coding/codecs/ilbc/lsp_to_lsf,1.471,0.0,1.647,1,2
docshell/base/timeline/TimelineMarkerEnums,7.039,0.0,1.647,26,0
gfx/skia/skia/include/core/SkPreConfig,360.764,245758.024,1.647,387,1
other-licenses/snappy/src/snappy_unittest,1.378,2160.164,1.648,1,8
build/stlport/stlport/iostream,33.716,85554.865,1.647,11,7
gfx/cairo/cairo/src/cairo-script-surface,1.193,0.0,1.648,0,47
media/sphinxbase/src/libsphinxbase/fe/fe_type,7.051,52841.051,1.647,6,3
nsprpub/pr/include/md/_unixos,1.701,311.816,1.648,2,9
mozilla/_ipdltest/PTestActorPunningPunnedParent,1.193,0.0,0.436,0,0
toolkit/crashreporter/google-breakpad/src/client/windows/unittests/exception_handler_death_test,1.193,0.0,1.648,0,23
gfx/skia/skia/src/effects/Sk1DPathEffect,1.278,675.971,1.648,1,19
mozilla/PWebBrowserPersistDocument,1.193,0.0,0.436,0,0
toolkit/mozapps/update/common/uachelper,3.342,8791.0,1.647,4,2
gfx/thebes/gfxUserFontSet,3.537,182204.099,1.648,28,37
layout/base/nsIReflowCallback,1.851,0.0,1.647,17,0
mozilla/ipc/SharedMemoryBasic_android,1.193,0.0,0.436,0,0
intl/icu/source/common/ustrfmt,2.15,4.521,1.648,15,7
netwerk/sctp/src/user_ip6_var,1.193,0.0,1.647,0,1
netwerk/dns/nsIDNKitInterface,2.203,4.0,1.648,4,2
mozilla/dom/ContentProcess,1.193,0.0,0.436,0,0
media/webrtc/trunk/webrtc/system_wrappers/source/trace_impl,18.562,564715.836,1.648,100,17
media/sphinxbase/src/libsphinxbase/lm/lm3g_templates,1.294,0.5,1.647,2,15
gfx/angle/src/tests/third_party/rapidjson/include/rapidjson/internal/meta,3.487,5070.136,1.647,2,2
gfx/skia/skia/include/utils/SkNinePatch,1.256,0.417,1.647,1,5
toolkit/crashreporter/google-breakpad/src/common/windows/pdb_source_line_writer,5.508,121458.075,1.648,22,7
gfx/skia/skia/src/animator/SkDump,1.7,5781.45,1.647,6,16
mozilla/Services,1.193,0.0,0.436,0,0
modules/freetype2/include/ftbdf,1.436,0.519,1.647,4,4
media/libvpx/vp8/common/x86/vp8_asm_stubs,1.193,0.0,1.647,0,5
dom/media/platforms/ffmpeg/libav54/include/libavutil/audioconvert,1.193,0.0,1.647,0,2
media/libtremor/lib/tremor_info,1.193,0.0,1.647,0,15
mozilla/ipc/BackgroundUtils,1.193,0.0,0.436,0,0
gfx/skia/skia/src/pathops/SkPathOpsPoint,7.454,15287.844,1.647,25,5
layout/xul/nsIRootBox,1.41,1.295,1.647,6,1
toolkit/components/protobuf/src/google/protobuf/stubs/stringprintf,1.713,17.784,1.648,3,5
js/src/ctypes/libffi/src/arc/ffitarget,1.193,0.0,0.436,0,0
uriloader/exthandler/ExternalHelperAppParent,1.246,0.0,1.648,1,20
gfx/skia/skia/src/animator/SkTextOnPath,1.382,1457.167,1.648,3,14
media/webrtc/trunk/webrtc/base/httpbase,1.665,7411.597,1.648,4,15
security/sandbox/chromium/base/time/time,34.518,408244.222,1.648,35,15
security/sandbox/chromium/base/win/scoped_handle,3.584,119740.742,1.647,19,12
xpcom/string/nsSubstring,20.271,23652.053,1.648,22,19
gfx/cairo/cairo/src/cairo-wideint-private,23.392,8867.486,1.648,9,4
media/webrtc/trunk/webrtc/modules/audio_coding/codecs/cng/include/audio_encoder_cng,1.42,15797.58,1.648,3,7
dom/events/DataContainerEvent,1.193,0.0,1.648,0,16
usr/include/nl_types,1.193,0.0,0.436,0,0
security/sandbox/chromium/base/memory/singleton,2.146,24001.013,1.647,4,10
media/libvpx/vp8/encoder/arm/neon/shortfdct_neon,1.193,0.0,0.436,0,0
media/webrtc/trunk/webrtc/modules/remote_bitrate_estimator/tools/bwe_rtp,1.596,2976.419,1.648,3,10
intl/uconv/ucvlatin/macgreek,1.193,0.0,0.436,0,0
mtp,1.193,0.0,0.436,0,0
gfx/cairo/libpixman/src/pixman-fast-path,2.18,551.23,1.648,2,13
toolkit/crashreporter/google-breakpad/src/processor/stackwalker_x86,1.51,5557.811,1.648,5,26
media/libvorbis/lib/vorbis_smallft,1.287,0.959,1.647,2,5
media/libjpeg/jdapistd,1.253,13424.609,1.647,2,6
dom/camera/FallbackCameraManager,1.293,3.066,1.648,2,4
build/stlport/stlport/mem,1.193,0.0,1.647,0,3
intl/icu/source/common/unicode/udata,6.684,169909.951,1.648,58,8
nsIWindowMediator,1.193,0.0,0.436,0,0
gfx/angle/src/tests/preprocessor_tests/error_test,1.193,0.0,1.647,0,11
security/sandbox/linux/LinuxCapabilities,2.825,4.352,1.648,4,2
parser/htmlparser/CParserContext,1.668,49773.86,1.648,5,17
js/src/vm/Shape,21.667,463943.099,1.648,76,46
Dvdmedia,1.193,0.0,0.436,0,0
gfx/skia/skia/src/gpu/GrAAHairLinePathRenderer,1.358,22895.835,1.648,3,37
toolkit/mozapps/update/updater/win_dirent,1.193,0.0,1.647,0,2
usr/include/arpa/nameser,1.193,0.0,0.436,0,0
nsprpub/pr/tests/pipepong,1.193,0.0,0.436,0,0
xpcom/string/nsSubstringTuple,4.117,348.921,1.647,6,6
toolkit/components/places/nsPlacesTables,1.801,0.0,1.648,3,1
dom/media/systemservices/MediaChild,40.857,600981.908,1.648,261,10
mozilla/_ipdltest/PTestRacyReentryParent,1.193,0.0,0.436,0,0
media/webrtc/signaling/src/peerconnection/MediaStreamList,1.938,10728.144,1.648,3,17
toolkit/crashreporter/google-breakpad/src/processor/basic_source_line_resolver_unittest,1.193,0.0,1.648,0,17
widget/windows/tests/TestWinDND,1.193,0.0,1.648,0,12
mozilla/ipc/Netd,1.193,0.0,0.436,0,0
nsprpub/pr/src/md/unix/netbsd,1.193,0.0,1.647,0,5
media/webrtc/trunk/webrtc/modules/audio_coding/codecs/opus/audio_encoder_opus_unittest,1.309,57316.822,1.647,1,7
media/webrtc/signaling/src/media-conduit/MediaConduitInterface,3.445,44398.319,1.648,13,9
mozilla/Base64,1.193,0.0,0.436,0,0
media/webrtc/trunk/webrtc/base/template_util,16.433,0.0,1.648,1,1
gfx/skia/skia/src/animator/SkAnimatorScript2,1.39,209.037,1.648,3,30
xpcom/ds/nsSupportsArrayEnumerator,1.422,0.0,1.648,2,9
dom/media/gmp/GMPContentParent,3.279,415813.112,1.648,8,20
modules/freetype2/include/internal/services/svmm,1.193,0.0,0.436,0,0
dom/system/gonk/VolumeServiceTest,1.398,42.597,1.648,2,8
nsIMacWebAppUtils,1.193,0.0,0.436,0,0
media/webrtc/trunk/webrtc/common_audio/signal_processing/include/signal_processing_library,92.558,2671.152,1.648,159,3
netwerk/protocol/device/AndroidCaptureProvider,1.236,0.0,1.648,1,24
dom/html/HTMLImageElement,1.206,68.803,1.648,1,50
gfx/ots/src/ots,17.223,719747.334,1.648,53,11
security/nss/lib/ckfw/session,3.722,7576.378,1.647,11,20
nsIInterfaceRequestor,1.193,0.0,0.436,0,0
rdf/tests/triplescat/triplescat,1.193,0.0,1.648,0,20
toolkit/crashreporter/google-breakpad/src/common/solaris/file_id,1.637,3699.643,1.647,3,7
media/webrtc/trunk/webrtc/modules/video_coding/codecs/tools/video_quality_measurement,1.193,0.0,1.648,0,18
nsprpub/pr/tests/lltest,1.193,0.0,1.647,0,9
other-licenses/nsis/Contrib/ServicesHelper/Services,1.193,0.0,1.647,0,2
dom/system/gonk/Volume,1.796,6362.144,1.648,9,20
media/webrtc/trunk/webrtc/experiments,1.307,0.209,1.648,4,2
windns,1.193,0.0,0.436,0,0
media/webrtc/trunk/webrtc/modules/audio_processing/transient/daubechies_8_wavelet_coeffs,1.429,0.0,1.647,2,0
gfx/skia/skia/src/core/SkEdgeBuilder,1.319,18866.623,1.648,2,15
gfx/skia/skia/src/effects/SkStippleMaskFilter,1.193,0.0,1.648,0,9
media/webrtc/trunk/webrtc/modules/rtp_rtcp/interface/rtp_payload_registry,3.059,5748.898,1.648,17,7
nsprpub/pr/include/md/_solaris,16.341,26188.118,1.648,22,4
gfx/skia/skia/src/gpu/GrTemplates,1.556,0.0,1.647,5,1
netwerk/cache2/CacheIOThread,1.375,591.583,1.648,5,21
js/src/jit/InlinableNatives,2.97,7.716,1.648,12,2
intl/uconv/ucvlatin/macce,1.193,0.0,0.436,0,0
xpcom/threads/TimerThread,1.373,2178.934,1.648,4,26
mozilla/dom/CameraStateChangeEvent,1.193,0.0,0.436,0,0
nsIMobileCellInfo,1.193,0.0,0.436,0,0
gfx/layers/apz/util/APZCCallbackHelper,1.349,17744.984,1.648,4,37
gfx/skia/skia/src/gpu/effects/GrTextureDomain,1.352,251.887,1.648,5,35
media/webrtc/trunk/webrtc/base/gunit_prod,1.193,0.0,0.436,0,0
js/src/jsapi-tests/testErrorCopying,1.193,0.0,1.648,0,3
widget/windows/TSFTextStore,1.574,1180109.01,1.648,3,31
build/stlport/stlport/stl/_function,2.326,255.829,1.647,1,3
media/webrtc/trunk/tools/gyp/test/configurations/inheritance/configurations,1.193,0.0,0.436,0,0
mozIApplicationClearPrivateDataParams,1.193,0.0,0.436,0,0
gfx/skia/skia/src/xml/SkXMLWriter,2.086,969.666,1.648,5,15
mozilla/ipc/FileDescriptorSetParent,1.193,0.0,0.436,0,0
js/src/jit/Safepoints,2.109,8186.074,1.648,5,8
js/src/jsapi-tests/testLooselyEqual,1.193,0.0,1.647,0,2
memory/jemalloc/src/test/unit/size_classes,1.193,0.0,1.647,0,1
dom/canvas/WebGLVertexArrayGL,1.897,0.333,1.647,3,6
gfx/skia/skia/src/utils/debugger/SkObjectParser,1.264,3.667,1.648,2,29
intl/locale/nsILanguageAtomService,2.084,35.229,1.648,10,3
nsprpub/pr/tests/sendzlf,1.193,0.0,1.647,0,10
mozilla/dom/PServiceWorkerManagerChild,1.193,0.0,0.436,0,0
nsprpub/pr/tests/foreign,1.219,2.0,1.647,1,25
layout/generic/nsRubyBaseContainerFrame,1.67,2300.317,1.648,5,32
security/nss/external_tests/google_test/gtest/samples/sample3-inl,1.736,22.018,1.647,4,1
gfx/skia/skia/src/core/SkShader,3.788,148840.787,1.648,45,36
security/nss/lib/util/verref,2.179,30110.0,1.647,8,1
security/nss/lib/libpkix/pkix_pl_nss/system/pkix_pl_oid,5.111,6598.639,1.647,27,17
mozilla/dom/HistoryBinding,1.193,0.0,0.436,0,0
mozilla/dom/SVGTextContentElement,1.193,0.0,0.436,0,0
mozilla/dom/indexedDB/KeyPath,1.193,0.0,0.436,0,0
media/omx-plugin/include/ics/system/graphics,3.625,0.0,1.647,3,0
media/webrtc/trunk/webrtc/modules/desktop_capture/desktop_region,4.618,37548.154,1.647,24,5
dom/base/nsContentCreatorFunctions,6.24,6429.079,1.648,45,4
security/nss/lib/freebl/mpi/utils/sieve,1.193,0.0,1.647,0,2
nsICryptoHMAC,1.193,0.0,0.436,0,0
intl/icu/source/i18n/rbt,1.352,26561.6,1.648,5,26
memory/replace/jemalloc/pthread_atfork,1.193,0.0,0.436,0,0
storage/build/mozStorageCID,2.002,0.0,1.647,5,0
mozilla/dom/BluetoothGattCharacteristicEvent,1.193,0.0,0.436,0,0
xpcom/tests/TestObserverArray,1.193,0.0,1.647,0,2
gfx/cairo/cairo/src/cairo-wideint,10.614,10109.081,1.648,9,4
toolkit/crashreporter/google-breakpad/src/common/dwarf/dwarf2diehandler,3.192,13043.985,1.647,6,7
media/libopus/silk/table_LSF_cos,1.477,0.0,1.647,2,3
modules/libjar/zipwriter/StreamFunctions,1.416,0.0,1.648,4,3
nsprpub/pr/tests/ipv6,1.193,0.0,1.647,0,22
nsIMobileCallForwardingOptions,1.193,0.0,0.436,0,0
js/src/jit/mips64/MacroAssembler-mips64,1.428,4399.028,1.648,2,37
nsIContentPermissionPrompt,1.193,0.0,0.436,0,0
nsprpub/lib/libc/src/plerror,2.479,611.086,1.647,22,8
mfbt/EnumSet,1.193,0.0,1.648,0,1
dom/xul/templates/nsXULTemplateQueryProcessorXML,1.448,36916.103,1.648,4,36
widget/qt/nsClipboard,1.334,1942.349,1.648,3,21
mozilla/dom/SVGFETileElement,1.193,0.0,0.436,0,0
mozilla/hal_sandbox/PHal,1.193,0.0,0.436,0,0
extensions/spellcheck/hunspell/src/suggestmgr,1.405,1.5,1.647,2,10
intl/icu/source/i18n/unicode/smpdtfmt,1.534,53773.386,1.648,12,31
media/webrtc/trunk/webrtc/modules/audio_device/android/opensles_input,2.448,11793.755,1.648,3,22
xpcom/io/nsScriptableInputStream,1.31,20718.646,1.648,2,13
media/webrtc/trunk/webrtc/modules/audio_coding/codecs/isac/main/source/os_specific_inline,1.935,0.933,1.647,4,1
layout/style/nsICSSStyleRuleDOMWrapper,1.285,0.0,1.648,2,2
intl/icu/source/common/unicode/uversion,97.26,73351.082,1.648,504,6
media/webrtc/trunk/webrtc/video/video_send_stream,1.305,2051.211,1.648,3,41
gfx/skia/skia/src/effects/SkComposeImageFilter,1.193,0.0,1.647,0,11
js/src/ctypes/libffi/testsuite/libffi.call/negint,1.193,0.0,1.647,0,2
media/webrtc/trunk/webrtc/sound/automaticallychosensoundsystem,1.64,699.394,1.647,2,5
toolkit/crashreporter/google-breakpad/src/common/solaris/guid_creator,1.894,217.317,1.648,3,5
modules/libbz2/src/crctable,14.059,2785.993,1.647,4,1
intl/uconv/nsTextToSubURI,1.254,703.454,1.648,2,22
gfx/angle/src/tests/gl_tests/PointSpritesTest,1.193,0.0,1.647,0,16
build/gabi++/src/pointer_to_member_type_info,1.193,0.0,1.647,0,3
media/libvpx/vp9/common/vp9_alloccommon,1.94,533.444,1.648,12,15
toolkit/crashreporter/google-breakpad/src/processor/basic_code_modules,1.504,757.372,1.647,2,7
gfx/skia/skia/src/animator/SkDrawLine,1.418,1457.167,1.647,3,10
caps/nsNullPrincipal,4.136,37391.061,1.648,35,23
build/stlport/src/messages,1.193,0.0,1.647,0,8
media/webrtc/trunk/webrtc/system_wrappers/source/data_log_c_helpers_unittest,1.643,23.339,1.648,2,4
media/webrtc/trunk/webrtc/modules/audio_coding/codecs/red/audio_encoder_copy_red_unittest,1.193,0.0,1.648,0,23
media/libpng/pngwtran,1.193,0.0,1.647,0,2
nsIJumpListBuilder,1.193,0.0,0.436,0,0
cairo-features,1.193,0.0,0.436,0,0
dom/datastore/DataStoreRevision,1.284,1.298,1.648,2,17
mozilla/plugins/PluginScriptableObjectParent,1.193,0.0,0.436,0,0
gfx/skia/skia/include/xml/SkXMLWriter,2.303,4175.618,1.648,5,9
gfx/skia/skia/include/core/SkBlitRow,3.528,12981.432,1.647,16,2
js/src/ctypes/libffi/testsuite/libffi.call/cls_double_va,1.193,0.0,1.647,0,2
intl/uconv/ucvlatin/nsCP866ToUnicode,1.373,0.074,1.648,2,7
widget/nsWidgetsCID,19.803,0.0,1.648,53,0
gfx/angle/src/libANGLE/renderer/ProgramImpl_mock,1.229,0.333,1.647,1,7
toolkit/components/startup/nsUserInfoMac,1.193,0.0,1.647,0,1
dom/media/platforms/ffmpeg/ffmpeg57/include/libavutil/buffer,1.358,0.0,1.648,2,1
security/nss/lib/freebl/mpi/tests/mptest-b,1.193,0.0,1.647,0,2
security/sandbox/chromium/sandbox/win/src/policy_engine_opcodes,2.994,31841.989,1.647,15,10
mcompile,1.193,0.0,0.436,0,0
mozilla/dom/PeriodicWaveBinding,1.193,0.0,0.436,0,0
storage/SQLCollations,1.43,2.187,1.648,2,6
media/mtransport/third_party/nICEr/src/stun/stun_server_ctx,2.181,38507.742,1.648,11,20
gfx/skia/skia/include/core/SkShader,9.775,105608.168,1.648,80,24
testing/web-platform/tests/resources/webidl2/test/widlproc/src/misc,6.772,6010.689,1.647,7,3
netwerk/base/ClosingService,1.561,9752.419,1.648,9,21
gfx/thebes/gfxWindowsNativeDrawing,1.261,13.66,1.648,2,22
intl/icu/source/common/udataswp,4.216,12256.218,1.648,28,12
netwerk/sctp/src/netinet/sctp_indata,1.88,2768.152,1.648,9,23
editor/libeditor/nsHTMLCSSUtils,1.383,15651.777,1.648,7,35
services/crypto/component/nsSyncJPAKE,6.309,137557.288,1.648,53,20
dom/media/platforms/ffmpeg/libav54/include/libavutil/blowfish,1.193,0.0,1.648,0,1
js/src/ctypes/libffi/src/bfin/ffitarget,1.193,0.0,0.436,0,0
editor/libeditor/nsHTMLDataTransfer,1.193,0.0,1.648,0,51
mfbt/PodOperations,1.193,0.0,1.647,0,2
dom/geolocation/MLSFallback,1.376,7.105,1.648,2,11
media/libopus/src/opus_encoder,2.548,1147101.587,1.648,6,31
widget/gonk/ProcessOrientation,1.662,2.0,1.647,2,4
gfx/angle/src/compiler/translator/OutputGLSL,1.415,7542.94,1.647,2,9
media/libcubeb/tests/test_tone,1.193,0.0,1.647,0,3
dom/fmradio/FMRadioCommon,2.071,0.0,1.647,6,0
js/src/jit/Sink,1.556,0.0,1.647,2,8
mozilla/dom/MessagePortBinding,1.193,0.0,0.436,0,0
extensions/spellcheck/hunspell/src/affentry,1.474,0.0,1.647,2,7
mozilla/dom/FileHandleStorage,1.193,0.0,0.436,0,0
parser/html/nsHtml5Tokenizer,2.996,104481.413,1.648,18,31
media/webrtc/trunk/webrtc/video_engine/call_stats_unittest,1.193,0.0,1.648,0,13
gfx/skia/skia/src/core/SkMatrixUtils,2.003,0.0,1.647,3,3
js/public/UbiNodeCensus,1.193,0.0,1.647,0,5
layout/generic/nsPageContentFrame,1.419,120.662,1.648,4,23
media/libyuv/source/rotate_neon,1.193,0.0,1.647,0,2
gfx/angle/src/tests/gl_tests/FramebufferRenderMipmapTest,1.193,0.0,1.647,0,16
memory/jemalloc/src/test/unit/junk,3.22,17584.0,1.647,2,1
security/sandbox/chromium/base/cpu,3.549,313577.597,1.647,4,10
gfx/skia/skia/include/effects/SkOffsetImageFilter,1.275,18.933,1.647,3,14
dom/media/platforms/ffmpeg/libav54/include/libavutil/rational,2.418,25915.636,1.647,4,2
mozilla/dom/PermissionStatus,1.193,0.0,0.436,0,0
gfx/harfbuzz/src/hb-ot-cmap-table,1.459,0.333,1.648,1,5
other-licenses/atk-1.0/atk/atkstreamablecontent,1.81,0.0,1.647,1,1
storage/IStorageBindingParamsInternal,1.235,0.0,1.648,1,4
media/webrtc/trunk/webrtc/modules/audio_processing/ns/noise_suppression_x,1.193,0.0,1.648,0,7
widget/nsIDeviceContextSpec,2.566,8791.0,1.648,7,3
toolkit/crashreporter/google-breakpad/src/common/windows/http_upload,2.565,1486.196,1.647,3,6
layout/tables/BasicTableLayoutStrategy,1.276,21633.181,1.648,2,23
widget/gonk/nativewindow/GonkConsumerBaseLL,1.423,178.244,1.647,4,19
mozilla/net/FTPChannelChild,1.193,0.0,0.436,0,0
media/libopus/silk/decode_pulses,1.311,44988.762,1.647,2,12
media/webrtc/trunk/webrtc/common_audio/signal_processing/resample_fractional,2.095,0.0,1.647,4,1
mozilla/dom/Element,1.193,0.0,0.436,0,0
media/webrtc/trunk/webrtc/voice_engine/utility,1.601,6465.46,1.647,6,13
media/webrtc/trunk/webrtc/base/messagedigest,6.602,93523.593,1.648,20,9
gfx/harfbuzz/src/hb-ot-layout-gsubgpos-private,2.044,21353.05,1.648,7,14
media/webrtc/signaling/src/common/browser_logging/WebRtcLog,1.622,31821.386,1.648,3,16
dom/canvas/WebGLExtensionBase,7.079,1556.724,1.647,26,6
memory/jemalloc/src/test/unit/junk_alloc,1.193,0.0,1.647,0,1
intl/icu/source/common/messagepattern,1.458,2156.465,1.648,5,20
gfx/skia/skia/src/gpu/effects/GrConvolutionEffect,1.282,5665.995,1.648,2,32
mozilla/gmp/PGMPDecryptorChild,1.193,0.0,0.436,0,0
mozilla/dom/SVGFEDisplacementMapElementBinding,1.193,0.0,0.436,0,0
mozilla/a11y/SelectionManager,1.193,0.0,0.436,0,0
mozilla/dom/VideoPlaybackQuality,1.193,0.0,0.436,0,0
editor/libeditor/nsHTMLURIRefObject,1.289,0.245,1.648,2,14
dom/promise/PromiseNativeAbortCallback,1.193,0.0,1.647,0,1
security/nss/external_tests/google_test/gtest/include/gtest/internal/gtest-type-util,3.497,16372.853,1.648,20,4
intl/icu/source/i18n/gregoimp,2.416,1935.028,1.648,25,18
intl/icu/source/tools/ctestfw/ctest,1.193,0.0,1.648,0,15
dom/media/gmp/GMPContentChild,1.737,12238.304,1.648,6,16
